18, 10000, 55.929, 155.783
118, 10000, 57.928, 161.688
218, 10000, 58.982, 165.980
318, 10000, 58.552, 161.168
418, 10000, 58.373, 164.733
518, 10000, 57.299, 161.925
618, 10000, 58.130, 161.592
718, 10000, 57.552, 160.031
818, 10000, 60.122, 165.158
918, 10000, 58.862, 162.769
1018, 10000, 57.643, 160.718
1118, 10000, 57.632, 161.458
1218, 10000, 58.393, 164.361
1318, 10000, 58.703, 161.817
1418, 10000, 60.819, 167.854
1518, 10000, 60.667, 170.707
1618, 10000, 61.915, 174.824
1718, 10000, 69.357, 183.247
1818, 10000, 59.600, 168.255
1918, 10000, 60.053, 171.780
2018, 10000, 61.795, 173.036
2118, 10000, 60.901, 174.456
2218, 10000, 68.600, 182.788
2318, 10000, 60.853, 175.665
2418, 10000, 60.602, 174.410
2518, 10000, 62.549, 178.679
2618, 10000, 62.125, 177.390
2718, 10000, 60.436, 176.983
2818, 10000, 62.106, 176.084
2918, 10000, 64.070, 181.917
3018, 10000, 62.130, 179.060
3118, 10000, 62.342, 179.460
3218, 10000, 63.333, 178.799
3318, 10000, 63.987, 184.067
3418, 10000, 62.797, 183.242
3518, 10000, 63.784, 178.848
3618, 10000, 63.429, 181.774
3718, 10000, 63.693, 181.325
3818, 10000, 62.805, 181.022
3918, 10000, 63.708, 181.302
4018, 10000, 62.531, 179.330
4118, 10000, 65.356, 184.436
4218, 10000, 64.586, 184.070
4318, 10000, 65.395, 186.889
4418, 10000, 63.486, 182.615
4518, 10000, 64.717, 185.016
4618, 10000, 63.936, 182.362
4718, 10000, 65.014, 184.711
4818, 10000, 63.147, 178.835
4918, 10000, 64.580, 186.479
5018, 10000, 64.599, 183.491
5118, 10000, 66.167, 190.764
5218, 10000, 65.588, 188.524
5318, 10000, 62.698, 178.660
5418, 10000, 62.695, 182.122
5518, 10000, 65.836, 188.374
5618, 10000, 64.512, 185.374
5718, 10000, 64.344, 183.639
5818, 10000, 65.833, 188.018
5918, 10000, 63.115, 179.586
6018, 10000, 67.277, 189.998
6118, 10000, 65.352, 187.305
6218, 10000, 63.967, 184.612
6318, 10000, 66.341, 187.260
6418, 10000, 64.842, 184.332
6518, 10000, 65.835, 188.178
6618, 10000, 66.506, 188.296
6718, 10000, 64.881, 183.390
6818, 10000, 66.931, 193.197
6918, 10000, 65.879, 189.501
7018, 10000, 64.973, 183.520
7118, 10000, 66.990, 190.119
7218, 10000, 66.905, 187.778
7318, 10000, 65.457, 191.992
7418, 10000, 65.427, 186.644
7518, 10000, 68.335, 195.452
7618, 10000, 65.627, 187.911
7718, 10000, 65.421, 187.973
7818, 10000, 67.587, 194.450
7918, 10000, 66.131, 191.879
8018, 10000, 66.135, 189.782
8118, 10000, 65.593, 189.814
8218, 10000, 65.898, 190.359
8318, 10000, 68.795, 196.892
8418, 10000, 67.411, 195.504
8518, 10000, 67.134, 195.355
8618, 10000, 67.943, 194.191
8718, 10000, 69.462, 198.988
8818, 10000, 68.784, 196.631
8918, 10000, 68.032, 196.028
9018, 10000, 68.542, 193.926
9118, 10000, 68.046, 196.790
9218, 10000, 67.500, 193.445
9318, 10000, 68.064, 195.019
9418, 10000, 68.152, 196.011
9518, 10000, 67.656, 194.745
9618, 10000, 67.029, 193.257
9718, 10000, 68.339, 195.686
9818, 10000, 68.744, 197.458
9918, 10000, 69.204, 196.885
10018, 10000, 68.845, 198.122
10118, 10000, 69.603, 199.273
10218, 10000, 68.728, 198.183
10318, 10000, 70.117, 202.318
10418, 10000, 69.922, 200.130
10518, 10000, 71.249, 203.254
10618, 10000, 70.278, 202.587
10718, 10000, 68.153, 197.462
10818, 10000, 75.234, 210.244
10918, 10000, 72.218, 208.004
11018, 10000, 70.480, 203.600
11118, 10000, 70.920, 206.200
11218, 10000, 72.312, 206.515
11318, 10000, 72.954, 210.086
11418, 10000, 72.949, 207.277
11518, 10000, 71.111, 204.839
11618, 10000, 68.683, 201.299
11718, 10000, 70.664, 202.680
11818, 10000, 73.450, 211.828
11918, 10000, 72.569, 209.021
12018, 10000, 75.442, 207.459
12118, 10000, 72.311, 207.436
12218, 10000, 71.888, 204.070
12318, 10000, 70.092, 205.677
12418, 10000, 79.227, 218.907
12518, 10000, 71.310, 207.987
12618, 10000, 72.656, 208.602
12718, 10000, 72.652, 211.016
12818, 10000, 73.303, 211.417
12918, 10000, 72.948, 209.666
13018, 10000, 71.998, 207.306
13118, 10000, 74.721, 215.556
13218, 10000, 74.047, 214.031
13318, 10000, 74.345, 212.727
13418, 10000, 71.467, 207.391
13518, 10000, 71.572, 209.158
13618, 10000, 74.315, 217.303
13718, 10000, 73.454, 212.622
13818, 10000, 72.366, 206.029
13918, 10000, 73.831, 211.236
14018, 10000, 74.179, 213.289
14118, 10000, 75.183, 217.146
14218, 10000, 77.534, 220.805
14318, 10000, 74.359, 215.594
14418, 10000, 73.674, 212.429
14518, 10000, 73.965, 212.424
14618, 10000, 74.177, 213.182
14718, 10000, 74.319, 213.232
14818, 10000, 73.590, 213.803
14918, 10000, 75.200, 217.272
15018, 10000, 77.181, 222.384
15118, 10000, 75.832, 217.546
15218, 10000, 80.550, 222.438
15318, 10000, 72.000, 211.821
15418, 10000, 76.771, 222.307
15518, 10000, 76.785, 222.076
15618, 10000, 77.649, 223.561
15718, 10000, 76.766, 222.363
15818, 10000, 76.893, 221.937
15918, 10000, 74.404, 217.349
16018, 10000, 75.801, 222.679
16118, 10000, 77.432, 223.161
16218, 10000, 75.678, 217.849
16318, 10000, 75.680, 219.341
16418, 10000, 75.536, 221.391
16518, 10000, 75.917, 219.521
16618, 10000, 77.328, 224.879
16718, 10000, 76.088, 220.849
16818, 10000, 77.192, 222.664
16918, 10000, 78.053, 227.936
17018, 10000, 77.246, 225.287
17118, 10000, 77.752, 227.671
17218, 10000, 76.890, 225.200
17318, 10000, 78.174, 223.135
17418, 10000, 79.452, 229.511
17518, 10000, 80.161, 232.871
17618, 10000, 76.891, 224.636
17718, 10000, 78.677, 228.539
17818, 10000, 76.957, 224.182
17918, 10000, 77.064, 226.126
18018, 10000, 76.955, 225.639
18118, 10000, 78.252, 229.595
18218, 10000, 78.194, 224.620
18318, 10000, 76.374, 223.346
18418, 10000, 79.293, 229.074
18518, 10000, 87.027, 242.498
18618, 10000, 78.754, 230.363
18718, 10000, 78.780, 231.452
18818, 10000, 79.716, 232.303
18918, 10000, 78.959, 231.865
19018, 10000, 80.168, 233.539
19118, 10000, 78.652, 227.759
19218, 10000, 79.555, 231.178
19318, 10000, 77.077, 227.207
19418, 10000, 80.857, 234.836
19518, 10000, 80.268, 234.540
19618, 10000, 78.893, 231.957
19718, 10000, 88.906, 259.398
19818, 10000, 89.050, 261.124
19918, 10000, 79.823, 235.232
20018, 10000, 80.221, 233.985
20118, 10000, 83.300, 239.159
20218, 10000, 81.255, 239.669
20318, 10000, 91.265, 250.201
20418, 10000, 82.104, 239.182
20518, 10000, 82.676, 246.210
20618, 10000, 85.241, 247.331
20718, 10000, 82.269, 241.987
20818, 10000, 80.567, 235.320
20918, 10000, 81.276, 240.601
21018, 10000, 81.931, 239.407
21118, 10000, 79.912, 236.629
21218, 10000, 79.010, 234.139
21318, 10000, 79.305, 232.817
21418, 10000, 79.739, 233.351
21518, 10000, 82.901, 243.407
21618, 10000, 81.968, 241.851
21718, 10000, 81.051, 239.638
21818, 10000, 82.899, 243.006
21918, 10000, 83.099, 616.326
22018, 10000, 82.028, 243.938
22118, 10000, 34.685, 214.278
22218, 10000, 80.276, 236.122
22318, 10000, 83.740, 242.541
22418, 10000, 82.183, 243.263
22518, 10000, 84.055, 246.969
22618, 10000, 79.714, 279.437
22718, 10000, 80.799, 281.863
22818, 10000, 82.199, 246.156
22918, 10000, 83.747, 238.256
23018, 10000, 84.938, 248.715
23118, 10000, 85.239, 248.628
23218, 10000, 84.658, 250.634
23318, 10000, 82.389, 247.745
23418, 10000, 84.774, 249.540
23518, 10000, 85.848, 250.960
23618, 10000, 85.323, 250.124
23718, 10000, 36.000, 217.069
23818, 10000, 81.269, 239.333
23918, 10000, 85.530, 253.320
24018, 10000, 81.779, 240.737
24118, 10000, 85.024, 249.646
24218, 10000, 83.882, 248.960
24318, 10000, 86.543, 253.991
24418, 10000, 84.613, 250.442
24518, 10000, 86.825, 255.349
24618, 10000, 87.892, 258.485
24718, 10000, 84.522, 250.512
24818, 10000, 87.162, 257.272
24918, 10000, 84.068, 251.246
25018, 10000, 85.010, 252.881
25118, 10000, 85.557, 253.465
25218, 10000, 84.986, 251.073
25318, 10000, 84.912, 249.147
25418, 10000, 86.153, 256.286
25518, 10000, 85.195, 251.885
25618, 10000, 85.437, 253.686
25718, 10000, 87.160, 257.594
25818, 10000, 86.540, 297.331
25918, 10000, 85.536, 292.481
26018, 10000, 89.711, 261.654
26118, 10000, 83.218, 249.904
26218, 10000, 85.735, 255.399
26318, 10000, 87.251, 256.696
26418, 10000, 85.238, 254.521
26518, 10000, 87.495, 259.324
26618, 10000, 91.202, 267.467
26718, 10000, 85.458, 255.797
26818, 10000, 87.017, 258.023
26918, 10000, 88.324, 261.834
27018, 10000, 86.037, 254.596
27118, 10000, 88.173, 262.306
27218, 10000, 87.342, 263.339
27318, 10000, 88.505, 263.345
27418, 10000, 86.298, 257.587
27518, 10000, 90.001, 265.299
27618, 10000, 88.603, 264.321
27718, 10000, 89.039, 265.210
27818, 10000, 83.051, 247.045
27918, 10000, 87.292, 258.645
28018, 10000, 90.575, 266.164
28118, 10000, 90.912, 269.221
28218, 10000, 88.979, 263.942
28318, 10000, 89.580, 265.171
28418, 10000, 88.731, 303.886
28518, 10000, 88.927, 263.582
28618, 10000, 85.488, 260.349
28718, 10000, 90.897, 268.545
28818, 10000, 90.101, 267.645
28918, 10000, 90.392, 266.096
29018, 10000, 85.985, 259.020
29118, 10000, 90.907, 269.996
29218, 10000, 90.711, 269.154
29318, 10000, 90.300, 269.610
29418, 10000, 89.207, 265.731
29518, 10000, 89.261, 267.175
29618, 10000, 90.362, 266.634
29718, 10000, 88.963, 268.985
29818, 10000, 89.429, 266.226
29918, 10000, 91.345, 268.600
30018, 10000, 89.451, 268.128
30118, 10000, 90.327, 269.445
30218, 10000, 90.242, 268.685
30318, 10000, 87.274, 266.051
30418, 10000, 90.559, 267.975
30518, 10000, 92.490, 273.622
30618, 10000, 90.412, 267.850
30718, 10000, 92.281, 275.123
30818, 10000, 90.310, 268.986
30918, 10000, 92.752, 274.554
31018, 10000, 92.968, 274.760
31118, 10000, 90.247, 273.060
31218, 10000, 91.105, 277.032
31318, 10000, 92.459, 276.288
31418, 10000, 93.676, 276.046
31518, 10000, 93.565, 279.009
31618, 10000, 90.023, 273.065
31718, 10000, 91.463, 271.093
31818, 10000, 91.393, 273.767
31918, 10000, 92.416, 275.131
32018, 10000, 93.024, 278.265
32118, 10000, 95.113, 281.464
32218, 10000, 92.852, 278.241
32318, 10000, 90.734, 269.821
32418, 10000, 90.774, 267.711
32518, 10000, 92.262, 276.002
32618, 10000, 95.337, 280.898
32718, 10000, 93.055, 278.590
32818, 10000, 96.265, 279.400
32918, 10000, 93.827, 283.699
33018, 10000, 92.688, 276.104
33118, 10000, 95.781, 285.024
33218, 10000, 92.769, 277.305
33318, 10000, 91.487, 274.971
33418, 10000, 92.640, 280.507
33518, 10000, 91.220, 272.725
33618, 10000, 96.021, 281.204
33718, 10000, 92.181, 279.816
33818, 10000, 95.504, 286.545
33918, 10000, 93.714, 279.657
34018, 10000, 94.425, 284.402
34118, 10000, 96.319, 289.606
34218, 10000, 90.759, 280.346
34318, 10000, 101.493, 298.810
34418, 10000, 103.049, 303.740
34518, 10000, 105.588, 308.016
34618, 10000, 109.584, 315.544
34718, 10000, 108.971, 313.757
34818, 10000, 105.847, 320.886
34918, 10000, 105.785, 312.634
35018, 10000, 104.980, 310.944
35118, 10000, 106.498, 312.936
35218, 10000, 102.923, 306.257
35318, 10000, 104.480, 308.079
35418, 10000, 104.278, 310.888
35518, 10000, 102.971, 304.874
35618, 10000, 105.292, 318.903
35718, 10000, 112.881, 320.922
35818, 10000, 104.942, 313.613
35918, 10000, 103.154, 306.611
36018, 10000, 104.289, 311.184
36118, 10000, 103.771, 311.753
36218, 10000, 98.520, 309.101
36318, 10000, 106.653, 316.586
36418, 10000, 105.634, 310.849
36518, 10000, 107.852, 310.720
36618, 10000, 106.643, 315.206
36718, 10000, 106.080, 315.253
36818, 10000, 105.487, 314.916
36918, 10000, 106.990, 320.460
37018, 10000, 107.858, 318.523
37118, 10000, 103.965, 314.604
37218, 10000, 103.825, 310.187
37318, 10000, 105.710, 315.170
37418, 10000, 104.273, 313.173
37518, 10000, 104.110, 310.923
37618, 10000, 106.478, 315.275
37718, 10000, 104.750, 314.943
37818, 10000, 106.942, 317.430
37918, 10000, 109.201, 325.243
38018, 10000, 109.769, 323.572
38118, 10000, 105.644, 316.948
38218, 10000, 103.962, 305.173
38318, 10000, 100.205, 307.074
38418, 10000, 105.059, 317.441
38518, 10000, 106.230, 317.590
38618, 10000, 106.799, 319.128
38718, 10000, 105.893, 316.852
38818, 10000, 109.378, 321.207
38918, 10000, 106.191, 318.517
39018, 10000, 105.664, 314.440
39118, 10000, 108.976, 320.586
39218, 10000, 108.761, 323.462
39318, 10000, 106.516, 316.681
39418, 10000, 105.248, 314.748
39518, 10000, 107.730, 323.231
39618, 10000, 108.374, 323.413
39718, 10000, 106.778, 318.898
39818, 10000, 106.807, 319.396
39918, 10000, 110.125, 326.853
40018, 10000, 104.992, 319.574
40118, 10000, 108.417, 323.424
40218, 10000, 106.532, 317.259
40318, 10000, 109.727, 329.849
40418, 10000, 109.404, 326.652
40518, 10000, 107.675, 321.836
40618, 10000, 110.353, 323.913
40718, 10000, 108.418, 324.510
40818, 10000, 108.542, 320.536
40918, 10000, 114.634, 330.442
41018, 10000, 107.749, 323.307
41118, 10000, 110.030, 327.576
41218, 10000, 109.715, 325.189
41318, 10000, 109.430, 324.035
41418, 10000, 110.290, 329.903
41518, 10000, 112.906, 337.056
41618, 10000, 111.565, 333.112
41718, 10000, 103.240, 322.336
41818, 10000, 109.646, 329.848
41918, 10000, 113.797, 333.778
42018, 10000, 109.142, 323.545
42118, 10000, 110.637, 332.187
42218, 10000, 109.719, 328.197
42318, 10000, 106.648, 319.138
42418, 10000, 108.762, 324.374
42518, 10000, 106.755, 319.876
42618, 10000, 110.544, 330.793
42718, 10000, 112.988, 351.941
42818, 10000, 111.336, 334.609
42918, 10000, 109.880, 328.794
43018, 10000, 112.729, 335.910
43118, 10000, 111.554, 333.743
43218, 10000, 111.047, 332.917
43318, 10000, 113.424, 336.198
43418, 10000, 109.259, 334.725
43518, 10000, 107.989, 327.541
43618, 10000, 109.587, 324.173
43718, 10000, 113.131, 333.702
43818, 10000, 101.319, 323.018
43918, 10000, 111.053, 334.290
44018, 10000, 113.153, 339.107
44118, 10000, 114.198, 342.030
44218, 10000, 118.431, 348.591
44318, 10000, 108.501, 334.788
44418, 10000, 111.089, 333.012
44518, 10000, 113.353, 337.317
44618, 10000, 112.637, 340.788
44718, 10000, 111.275, 335.675
44818, 10000, 113.237, 340.736
44918, 10000, 112.183, 336.429
45018, 10000, 109.328, 329.053
45118, 10000, 114.795, 343.243
45218, 10000, 114.100, 344.780
45318, 10000, 114.197, 340.571
45418, 10000, 114.543, 344.364
45518, 10000, 116.235, 347.963
45618, 10000, 112.899, 341.183
45718, 10000, 117.683, 350.844
45818, 10000, 115.451, 346.475
45918, 10000, 112.937, 338.141
46018, 10000, 112.647, 341.725
46118, 10000, 113.804, 345.274
46218, 10000, 113.922, 346.287
46318, 10000, 115.499, 351.486
46418, 10000, 110.872, 334.273
46518, 10000, 115.272, 346.324
46618, 10000, 115.593, 348.093
46718, 10000, 112.596, 340.960
46818, 10000, 113.747, 346.211
46918, 10000, 122.294, 360.000
47018, 10000, 114.483, 345.975
47118, 10000, 115.931, 346.414
47218, 10000, 116.966, 352.572
47318, 10000, 114.747, 347.173
47418, 10000, 115.612, 347.944
47518, 10000, 114.559, 343.591
47618, 10000, 113.501, 342.564
47718, 10000, 118.457, 355.460
47818, 10000, 118.554, 360.104
47918, 10000, 115.549, 350.969
48018, 10000, 114.763, 353.561
48118, 10000, 118.690, 358.260
48218, 10000, 116.856, 348.431
48318, 10000, 117.870, 358.492
48418, 10000, 116.586, 356.217
48518, 10000, 121.736, 361.495
48618, 10000, 114.251, 354.875
48718, 10000, 117.735, 355.995
48818, 10000, 116.422, 355.592
48918, 10000, 115.533, 349.741
49018, 10000, 120.569, 359.117
49118, 10000, 128.748, 382.512
49218, 10000, 128.806, 384.590
49318, 10000, 124.145, 373.371
49418, 10000, 128.722, 383.458
49518, 10000, 120.219, 362.948
49618, 10000, 120.154, 361.655
49718, 10000, 121.054, 367.388
49818, 10000, 117.283, 355.052
49918, 10000, 117.966, 355.144
50018, 10000, 118.069, 354.306
50118, 10000, 121.981, 366.398
50218, 10000, 118.593, 358.755
50318, 10000, 118.642, 357.931
50418, 10000, 124.034, 369.342
50518, 10000, 121.274, 365.370
50618, 10000, 117.371, 353.832
50718, 10000, 117.073, 351.641
50818, 10000, 118.867, 358.150
50918, 10000, 117.617, 355.809
51018, 10000, 120.188, 366.010
51118, 10000, 116.639, 368.428
51218, 10000, 122.454, 369.802
51318, 10000, 120.003, 364.604
51418, 10000, 118.963, 362.301
51518, 10000, 125.248, 367.999
51618, 10000, 119.188, 362.719
51718, 10000, 119.415, 361.077
51818, 10000, 119.132, 359.770
51918, 10000, 121.039, 365.804
52018, 10000, 117.555, 355.524
52118, 10000, 123.730, 372.380
52218, 10000, 128.515, 379.956
52318, 10000, 128.686, 386.749
52418, 10000, 122.873, 367.959
52518, 10000, 127.312, 378.602
52618, 10000, 124.082, 376.312
52718, 10000, 117.300, 362.786
52818, 10000, 125.470, 378.547
52918, 10000, 127.180, 384.856
53018, 10000, 122.644, 372.274
53118, 10000, 124.800, 376.711
53218, 10000, 123.977, 371.584
53318, 10000, 122.033, 370.363
53418, 10000, 124.421, 378.084
53518, 10000, 122.540, 368.452
53618, 10000, 123.683, 374.053
53718, 10000, 125.771, 378.031
53818, 10000, 122.892, 365.802
53918, 10000, 127.583, 376.213
54018, 10000, 123.906, 373.919
54118, 10000, 128.689, 388.747
54218, 10000, 128.247, 386.234
54318, 10000, 121.755, 373.206
54418, 10000, 129.546, 388.644
54518, 10000, 126.072, 381.888
54618, 10000, 124.448, 377.113
54718, 10000, 128.539, 392.815
54818, 10000, 127.814, 387.105
54918, 10000, 124.308, 377.739
55018, 10000, 129.911, 392.791
55118, 10000, 128.189, 398.758
55218, 10000, 119.839, 372.595
55318, 10000, 114.380, 380.577
55418, 10000, 129.633, 393.202
55518, 10000, 127.009, 386.272
55618, 10000, 130.504, 393.957
55718, 10000, 129.018, 391.216
55818, 10000, 124.440, 382.938
55918, 10000, 128.978, 392.250
56018, 10000, 127.827, 392.135
56118, 10000, 125.006, 384.335
56218, 10000, 132.248, 399.015
56318, 10000, 131.567, 396.126
56418, 10000, 123.559, 380.031
56518, 10000, 124.597, 380.728
56618, 10000, 126.116, 385.382
56718, 10000, 125.681, 386.404
56818, 10000, 125.494, 382.663
56918, 10000, 125.880, 380.734
57018, 10000, 128.624, 390.177
57118, 10000, 125.597, 384.891
57218, 10000, 125.086, 377.814
57318, 10000, 125.237, 380.406
57418, 10000, 125.806, 382.257
57518, 10000, 125.792, 386.870
57618, 10000, 129.537, 395.337
57718, 10000, 127.836, 386.164
57818, 10000, 126.674, 387.210
57918, 10000, 128.432, 390.409
58018, 10000, 125.373, 381.874
58118, 10000, 125.890, 383.874
58218, 10000, 128.493, 388.896
58318, 10000, 131.703, 392.147
58418, 10000, 126.375, 386.132
58518, 10000, 127.238, 387.177
58618, 10000, 127.209, 387.874
58718, 10000, 128.890, 390.517
58818, 10000, 128.354, 385.859
58918, 10000, 128.577, 390.643
59018, 10000, 128.974, 392.535
59118, 10000, 129.835, 394.485
59218, 10000, 129.746, 392.833
59318, 10000, 128.032, 388.474
59418, 10000, 128.313, 384.213
59518, 10000, 128.140, 389.756
59618, 10000, 126.409, 384.080
59718, 10000, 128.502, 389.086
59818, 10000, 126.897, 387.757
59918, 10000, 128.035, 389.259
60018, 10000, 132.037, 403.997
60118, 10000, 131.883, 406.680
60218, 10000, 127.527, 389.732
60318, 10000, 128.309, 395.364
60418, 10000, 128.607, 392.966
60518, 10000, 126.747, 390.259
60618, 10000, 130.261, 395.756
60718, 10000, 129.244, 393.257
60818, 10000, 126.545, 394.530
60918, 10000, 126.237, 387.860
61018, 10000, 128.418, 392.299
61118, 10000, 132.618, 403.837
61218, 10000, 130.996, 398.086
61318, 10000, 129.950, 396.365
61418, 10000, 130.348, 394.738
61518, 10000, 128.714, 395.981
61618, 10000, 130.642, 396.195
61718, 10000, 129.563, 398.334
61818, 10000, 138.236, 411.274
61918, 10000, 136.546, 408.824
62018, 10000, 134.316, 404.006
62118, 10000, 135.968, 407.023
62218, 10000, 135.749, 413.599
62318, 10000, 132.321, 406.072
62418, 10000, 131.179, 403.943
62518, 10000, 131.733, 402.750
